"","sector","aislacion","calefactor","humedad","consumo","velocidad","temperatura"
"26987","sector3","NO",1.40492720264332,14.0241166813287,11.7347872679844,41.2604328053708,3.42550875956094
"4396","sector3","NO",2.8392847129542,17.9932718834772,19.7160046532954,21.4504354556323,0.242647012295025
"21705","sector3","NO",3.96457737320961,13.9714604294329,12.9664941072978,42.616791357991,4.71439112472225
"33376","sector2","NO",5.55740388575941,10.1190759672108,13.0712427129366,34.9008177815003,-1.83371092024632
"23727","sector3","NO",8.74615820082736,13.4157648033306,17.6947779400978,29.6672721520484,3.86032293082864
"14217","sector1","NO",19.4038296482506,14.8443074687456,12.0925770412668,24.3701904037278,0.993596630042183
"15571","sector1","SI",22.7091980242001,13.8100380055629,45.3388656552716,32.2403968471008,1.97757378590426
"32985","sector3","NO",6.20047971606255,13.9750640521702,18.7459563877596,23.6770438264881,3.21407853879739
"19464","sector2","NO",0.83996350972323,10.7825878919106,17.2374658954826,25.9424287544162,-2.43431170610742
"14047","sector2","SI",8.10135267632914,12.4943102402569,38.9096365586078,23.0140305993595,-1.08443806982129
"13473","sector2","NO",3.02571713494833,11.5883688258476,14.3724783079729,29.0401423883576,-1.423198596713
"26211","sector3","NO",18.2654296039584,10.2471077867853,12.8936595650259,26.4878146690674,1.84312967434983
"31694","sector3","NO",0.555773195810616,17.3658742129044,20.7966895610102,30.537824922799,3.13835194146099
"4993","sector3","NO",24.6225523744189,14.856927230842,13.8784052479508,28.1102519153956,2.76702117416674
"12692","sector2","SI",9.92047999943507,12.3835298331955,37.5195598780661,25.1099027950086,-2.80193484528131
"15822","sector2","SI",0.671667362900533,16.4110198922242,50.6420485243451,22.2279461461648,-1.43522019764326
"5094","sector3","NO",22.3740209440205,10.8243349454703,15.1957398937213,18.529741115308,0.46710282463657
"28314","sector3","NO",6.16459841839969,13.3751193762793,17.0179919194479,26.5701381003867,1.31222950948934
"14706","sector1","SI",2.45241930708289,15.1725288369141,46.0784393162014,24.2434892374768,0.199524708758458
"9596","sector3","SI",3.7764364015311,12.9476590546725,43.0859971346361,22.4268582158159,2.07198107341267
"6406","sector1","NO",30.3278852982407,17.4361392533613,20.3631823023997,29.7962062802965,2.57501605377768
"25715","sector3","NO",10.1888402267815,10.9653366016962,15.2777104024771,25.447734229734,2.70480248917765
"22342","sector3","NO",22.4444078082655,17.1306811090805,18.0961505954591,31.81459095657,0.857166684747579
"25543","sector3","NO",23.2740861449428,11.9710317096969,10.715625558396,24.5595600505611,0.800600482354954
"31336","sector3","NO",2.54703269941825,15.0641106676197,18.3912858620066,23.7268821720686,1.27936667004691
"14285","sector2","NO",12.2626490141721,15.805452076138,20.2867364085522,24.1490866683311,-2.71644255974057
"5051","sector2","NO",13.5265113222868,14.2628339203776,16.5856190249198,24.8868245316362,-1.93975662242118
