id,sector,aislacion,calefactor,humedad,consumo,velocidad,temperatura
6838,0,0,11.4232088900627,11.7369880025947,23.9308898311217,27.826852669005,1.30343368748884
6839,0,0,11.6966605182261,13.1257620917635,24.5989328080149,22.1008887628225,2.05663472624985
6840,1,0,8.84453777695997,18.4898729879761,33.5048253618893,32.1447480323224,-0.503616330524447
6841,0,0,20.364458709115,15.7741666472898,28.0122647846216,29.6694025734734,3.86984087849184
6842,1,0,2.70709726297971,12.2945747776184,23.7585528599929,33.6770532891072,1.27241964536242
6843,0,0,15.3628171040657,16.6634658581348,29.1741671812397,29.4697193595151,2.84644593926944
6844,2,1,1.44205403048545,12.0026357634546,8.7023107880373,28.0832475996674,3.78449294568547
6845,0,0,3.5624889517203,10.4103481357973,21.3843468476781,27.7882816326735,4.42213743610006
6846,0,0,3.65806922316551,19.8755786562808,35.3887984483432,27.2938510796198,3.78897521958928
6847,1,0,4.58848812617362,19.4382488930616,32.6205942903888,24.3859678470065,-0.206638568188195
6848,0,1,0.784232464020558,12.4663027431936,10.5545378552873,35.1427430720526,2.77890146541206
6849,2,0,6.61605963017792,12.3975810776169,21.2339788011208,35.6681626941128,4.45021589231332
6850,0,1,18.9701989284697,17.5455931105612,11.4040308261469,24.7792464269312,2.11449408000088
6851,1,0,6.77606594748795,19.3585796668178,33.0578040474959,20.6081915605177,-1.31306747047225
6852,1,1,9.75610415409219,12.9243663299461,8.90016977262364,31.6513301342494,1.41715931200892
6853,1,0,8.65341997663391,14.4521841046362,28.2186236509169,31.8315335343718,0.823617172749322
6854,2,0,23.3765355298731,13.5429316199476,25.4402305243836,22.6943305102792,3.94973959788238
6855,0,0,29.6763079527867,11.8966762573422,22.6835795470107,31.3869197956731,3.81547408763892
6856,2,0,6.82907961308956,16.2992467621918,28.6036645416112,34.8422880708295,4.90158157908053
6857,2,0,4.83453715685755,14.0985572768886,24.0425237299946,19.991302872741,-0.690782058110754
6858,2,0,11.2495115115763,18.0697486186016,34.2893598581662,26.270648511347,2.43633500972143
6859,2,0,3.08364474680275,11.923743805398,23.7609088095861,27.1499645706226,2.69386907473952
6860,1,1,1.4373440714553,12.2690035372344,9.30649279842003,23.1616335150054,-0.525718473173475
6861,1,0,2.13290513511763,10.7423793456175,22.5088341131676,18.6187811579189,-0.936817042819343
6862,2,1,7.71896628620935,17.564194024362,10.6199118674193,36.2099777168587,2.30729355359083
6863,1,0,12.7430654871733,10.7026244177238,20.9021155385534,31.7522319160846,0.776516027243017
6864,2,0,8.40259578968299,10.9541983041439,21.4425221389033,24.7254271011476,1.61378318757512
6865,2,0,12.2007972929151,15.4108400813036,30.7378549958852,29.6275820429431,2.43809382094592
6866,0,0,3.75155248213559,12.9946187682291,23.838226490916,29.5618816177494,3.1983306221318
6867,2,0,5.2850071946159,10.4147221164522,19.9645718257858,22.6347363448364,4.54674300844358
6868,1,1,10.8860139358313,11.0579296334044,9.63870510560659,29.1432475780976,0.232954288786269
6869,2,0,1.60558586310219,18.7517439281638,34.1566646793094,23.974728283332,2.43668895802504
6870,2,1,16.4644711642506,12.589235117221,10.8727755162392,32.7236437004941,3.93441877568381
6871,0,1,10.1742311655999,10.0225315027475,9.54860779093351,26.4633851043157,1.45481127911664
6872,2,1,0.466572651639581,15.4028431120393,9.80318805020519,21.874050757031,1.57372331687473
6873,2,1,19.5084975286671,13.0564640592073,9.78265403295302,22.1549622008935,1.00435308637034
6874,1,1,7.39654895807517,12.7782102130488,9.60438020322683,26.1493612285263,0.134154836164062
6875,1,1,5.18769657239318,15.5300984717541,9.69772054719663,24.7574420910091,-0.584297836359299
6876,0,0,2.86700453609228,15.3772011971782,27.5957580544979,26.3281410197213,2.76604775667333
6877,2,1,15.3450611039045,13.1491380616481,10.9157066661318,28.9282378579413,2.94058153051241
6878,2,1,49.5829657842246,15.0252228971328,8.8361768817052,26.2006027874139,1.18868180421139
6879,1,1,2.35506921075284,14.5272551395821,9.08830357538491,22.4499988770525,-0.820371612265753
6880,0,0,2.18978771443479,15.1377349971118,26.6498304312351,26.4027897762337,2.41086675093802
6881,0,0,28.9421832847159,16.9350449328804,30.7365351780332,25.325072799602,1.89821564023855
6882,2,0,41.1320291997349,13.3302521490705,26.6815867938615,27.8216097161516,2.52781986585854
6883,2,1,12.9333302095057,11.4392180382841,9.196924761211,34.3675475421386,3.78983238131518
6884,0,0,15.7162015131655,12.0209230301649,20.6811716565886,35.7680801690286,2.84722569764779
6885,2,0,13.6572365551711,10.1353460075091,19.2136566629133,29.4013025885088,3.23685258710755
6886,2,0,0.125757632205055,16.5157716103512,27.0228993600497,21.7925389001186,3.91072174145285
6887,2,0,0.578070142377684,16.390952302788,30.3842680532326,28.3142371377607,5.91197967770028
6888,2,1,2.12414307985455,21.1325887987827,12.6701632684828,27.3952032680824,4.06074271866457
6889,1,1,8.73403833205712,18.2351374395678,12.0377441042364,30.1766212437501,0.287188362798656
6890,1,0,23.1696585697652,9.9848033162933,21.2715973916258,26.8980678628748,0.756472007368355
6891,1,1,1.55843927524984,13.4945566112349,9.8076052087262,29.5290050763301,0.701485418969269
6892,2,1,2.27052210830152,14.8137289999333,9.77742161627564,55.8849143205376,8.87209815169865
6893,2,1,52.5415637723583,15.5660834767272,10.9908184970797,27.0906523812787,3.42648761548153
6894,2,1,30.1326832320581,9.94276853273451,8.0420478287911,23.3150627891823,3.53767857270766
6895,0,0,16.409052119712,15.7760857096022,28.3117037108123,34.5676205427253,3.06710091361901
6896,2,0,1.64285377599299,14.486183711888,26.4248717341989,24.5837428317931,2.99114062599888
6897,1,1,2.902164417319,14.1179935280312,11.3050126772247,25.9046311705659,-0.0527115603389091
6898,2,0,1.21580238454044,12.5486662498684,24.6471945538854,36.2794561829076,4.52691350788717
6899,0,1,9.53959826338005,10.2508174788247,8.2722265119755,35.8929564448787,4.49845774482654
6900,2,0,8.56631120624852,13.1378128896341,25.9088139995489,25.6335467207303,3.1970934635706
6901,1,1,15.3801814142329,13.1976978925918,10.0857813046638,29.3167958258157,-0.0451802528481074
6902,2,0,3.13712247177275,10.6276990000205,19.8459922181962,33.0613147486481,2.45440563334516
6903,0,1,26.526996771476,15.4978238035995,11.2868512910105,24.8983383253576,2.7135458731506
6904,1,0,2.43779885582626,16.1801496663368,29.1181688094753,20.3075763058907,-2.01852423993061
6905,2,1,24.3068537662242,13.6975529216864,9.27971360777402,27.8091236291091,4.77500730421755
6906,2,0,15.7365176632049,9.76884100403521,19.2992791372309,27.1966299666709,0.80807782371167
6907,1,1,14.7523775688353,12.1792404857799,7.57787985421019,29.0891443913758,0.0245893044699446
6908,1,0,9.87308613346178,12.8545067316518,23.7129160004594,25.3806238276081,-0.400832026247625
6909,1,1,21.9881498614762,13.6554960587821,8.20841431653115,36.1623729220095,1.87214236281931
6910,1,0,0.608570226468146,13.9906249543614,22.4333168704777,30.1701023001018,1.29733475782009
6911,2,0,19.5424048407915,11.9334360850311,24.2413339367664,24.6565810679137,3.24931157248018
6912,0,0,5.1559037854895,16.2701786794326,9.5607853092329,26.2162872646425,1.68564655270192
6913,2,0,44.9686219145484,19.3788083688718,34.7760929288623,19.9583961555019,3.3545725157108
6914,1,0,1.2426576949656,12.5222849479238,22.8838583285312,27.4279099070928,0.0420925079181314
6915,1,0,12.2224812298538,12.7895689295144,24.3507875877324,32.9205630509692,1.66577792309811
6916,0,0,13.2243304602326,10.3770341426549,21.0692347474946,22.6649584325246,4.16518079445068
6917,0,0,3.44590973807299,15.4121089236176,29.867604939691,33.1387098381437,3.45349476983103
6918,1,1,11.4774721484156,13.9255018648645,7.33645372017178,29.2510925694666,2.18033168277279
6919,2,0,0.638688531020966,10.2154255725001,21.5256908502257,33.5708984173742,3.29312028355659
6920,1,0,10.231269785666,11.4328795492086,22.4113981630465,23.132027427479,-4.21512035431302
6921,1,0,1.08697901396639,19.0958182428889,33.400319668234,30.2556513025786,-0.311345524013497
6922,2,0,1.27736754715443,15.9691242365246,29.2237876761246,28.5658101552503,2.44452435617078
6923,2,1,5.78984003514051,10.3579152377084,9.28488463356067,24.8890706521126,2.8701253006132
6924,0,0,2.71504735533298,13.1150875743721,24.868187802064,26.3933012918824,2.67123271683917
6925,0,0,2.51590693115399,15.3579391328143,27.2204493422667,inf,4.16661999456425
6926,1,1,0.284905861127221,12.4741479522373,10.9083669190346,29.8950182942669,1.07120742440767
6927,2,0,14.6488992116394,16.7372769124495,28.9878543670396,23.3162399150014,1.92087082884914
6928,1,0,3.49103135056794,12.8605007872288,22.1992994608427,23.5239945128319,-0.53308317651094
6929,0,1,19.1168133906069,15.082867228676,10.5510875316886,24.4422375216838,1.9759706229938
6930,1,0,32.561915887702,15.2943726890149,26.3250521132869,26.6665570593102,-1.72215318991639
6931,2,0,4.20113243058744,14.8864692521711,28.3572560139522,36.902813951053,4.89479110116018
6932,0,0,1.39762863164073,15.2354144142293,27.9599374472326,24.5476085951301,0.419806332170525
6933,1,1,12.8759073741258,14.2517611127017,8.90645635005888,25.5827295367774,-0.258984210831137
6934,1,0,8.80615956107986,14.0708766347587,26.5258771174889,28.894410117945,-1.60754963030075
6935,2,0,1.37190980921581,9.7487335615604,20.2315186726124,24.8227397273715,3.33313803560577
6936,2,0,6.19280353188515,12.9592480385311,25.4225895912307,25.4535846184463,1.39522631792467
6937,0,0,9.45913205812585,11.8020396924602,21.0355903912111,21.3806178812284,1.84158475853163
6938,1,0,2.82007690519094,14.5001576688897,26.1271385963976,24.3573654188573,-0.0848368201339863
6939,0,0,3.34989587776363,12.8378522009078,25.0454030955867,36.5399979934346,3.52007994596321
6940,0,0,11.0443945629177,10.2573302186666,20.3322573065497,29.5162264371724,3.8663818665296
6941,1,0,1.70038313952549,11.3822556047022,21.6610199071977,22.0858836077661,0.0413028292391635
6942,1,0,26.1038499126647,17.9618862759047,29.9326568300825,35.2875108069658,2.68369860407914
6943,0,0,6.37251485604793,12.1074498049211,23.047562881954,22.0028294043753,1.18055113178229
6944,0,0,4.10807327367365,14.2629073139602,27.5812779362488,22.0827394759111,2.17840126697799
6945,1,1,7.43041356052172,17.3565604237056,11.8172385847153,21.0981173707009,0.691839429338304
6946,1,0,0.942421415820718,18.3294477454079,31.8786136323494,22.9182160191341,-1.1973427412855
6947,2,0,0.7211570488289,15.05739094199,26.7599383637181,21.1238536462646,1.69689111695829
6948,2,1,6.15484524983913,12.7549690361057,8.39640700550124,29.3355725479046,2.70514128386435
6949,0,1,4.73718518472914,9.78629170732058,8.82307218614855,21.6369179543269,0.877092407305671
6950,1,0,2.36359368576918,19.2494640239973,32.5076202698062,33.2933132296607,0.703355127007926
6951,1,0,8.07360243941558,15.9468289815624,29.5775367827212,33.6545857784319,0.999641402682642
6952,0,0,2.82190782949328,11.478719808072,23.0509117838725,22.7006825107517,2.51407438472436
6953,1,0,19.7834278075936,17.5705948448996,30.7314861382445,28.9042034982265,-1.04740564129309
6954,1,0,0.530284470878541,11.1171104986691,20.3708053487781,23.367174263479,0.365734075454668
6955,2,0,0.120699757621056,14.1415074367107,26.0960960201631,25.7583720643021,2.1979887092495
6956,2,1,11.6283254507453,12.0066000479588,8.16307841779061,21.8172518325097,1.81033185638872
6957,0,1,8.25778143438411,14.8317310342174,9.74063647344458,28.1801474149323,1.3009547303762
6958,1,0,49.7504244901636,16.5498997833881,28.7246174542548,25.0945319454898,-1.03136055826607
6959,2,1,13.37554898071,15.4529981066484,10.1608251597726,24.1747591383362,1.30874268555788
6960,1,0,19.6636628164142,12.671100637826,22.4348011328929,20.9507985500069,1.34187848505849
6961,2,0,3.17263770382851,14.5527142443074,27.9044783142376,29.6177572116278,1.78738691900704
6962,1,0,8.57776774235138,20.4557458669419,34.2585077449133,21.2122245780935,-2.86214085861502
6963,2,0,1.84363046718769,19.3654671472622,34.0593058460288,24.070636538471,3.11714567182471
6964,2,1,1.47848817519844,15.3027337080358,9.82408469807371,32.2843424883227,3.8093510976214
6965,1,0,2.38333194359389,12.803888202073,23.3980462999229,37.075492957561,2.76120074218098
6966,2,0,14.968981425369,15.0470421380586,27.6273010137671,29.3224165249423,2.29405189585797
6967,1,0,1.15121422856406,18.4719898644446,33.1240485053661,32.2709107093895,-0.838490859095427
6968,2,0,1.11469021067023,16.5199094916012,30.3455592750005,21.9850430975794,0.188114793204528
6969,0,1,22.0052243567599,12.4779984944054,9.12384264269421,25.6191778954652,2.22551340245541
6970,2,0,29.7615040218788,17.2020221251188,29.2383712436407,29.006547460442,1.48725108186654
6971,1,0,12.6779505326868,10.4541908043905,19.4082683712271,26.2051124963858,-0.0494911665794892
6972,1,0,33.80594946276,12.8970160440025,25.1428076128196,24.5006406413571,-0.737979221058181
6973,2,0,3.40643102757526,17.1138536097484,29.9996399777434,29.4825599027595,2.17791257173061
6974,0,0,9.22297592232835,13.6786600656554,28.2178531967463,27.4857719793033,0.908326451202518
6975,2,0,6.51819295715541,16.8387071518203,31.1359044064451,28.8935198369921,3.43949264876848
6976,2,0,2.92754462920129,14.8800684895224,27.0037316713728,28.112591851766,3.95528177383806
6977,2,1,1.93722812183863,16.8732467846669,10.3545840352553,23.8181475232558,1.18449143230215
6978,1,0,16.5968993484023,12.038051264304,23.0080103250378,19.137678040903,0.971677556399232
6979,1,0,51.1960373975732,13.6830962795931,26.7187315632202,27.6490293423047,1.23119485128571
6980,1,1,7.25387004274327,11.2087117250032,10.5979687508035,25.1656211600149,0.287461801911275
6981,0,0,12.2750225845249,16.2904671213974,29.4695477569266,23.3948276551306,0.94287478311455
6982,1,0,2.17433369719899,14.4065285744618,26.2978850168084,26.5312105373283,-0.051016000066415
6983,2,0,5.50174655858427,12.6211063160165,23.4079716991246,28.0811711830277,3.3596759062937
6984,0,0,8.34040043940089,8.79025516742806,16.5674394022682,23.3448433993895,1.97535561187539
6985,1,0,7.7967949021132,12.4455552070019,25.8620816152676,25.0273737080083,-0.395514570263753
6986,2,0,2.98184981103987,8.72246379580243,18.1935882960122,22.4452726185412,1.39753672197865
6987,2,0,12.3409628863902,19.9228246513855,34.3780779401591,25.5856692129155,1.8798135552728
6988,0,0,7.96309733721328,14.9453244072458,27.9764818451408,inf,2.62049407583061
6989,1,0,4.6908887475729,15.2952397311949,27.1611980414694,27.0033710765726,1.59293551184985
6990,2,1,27.4152156139228,15.0696096136263,11.2456829209959,33.703488466076,5.24055858117513
6991,1,0,42.1684052397437,14.6890318421785,25.8181504099663,43.223628318545,4.48043605161375
6992,2,0,15.6760054659071,10.7849826114412,19.6426209918642,37.9958298737842,3.94610072141005
6993,1,0,0.487209313464312,8.69322942361883,17.5947457858867,22.2642539056548,-0.116460071605911
6994,2,0,14.5218977696242,9.61694845760231,19.7562293616926,24.6780435550104,0.787556941623955
6995,1,0,25.9469908649538,8.7153037936454,17.9207331980773,28.6753136205216,-0.37096803060731
6996,2,0,4.18937200680375,11.6821649418089,22.4326389860094,27.1736762808929,4.29426918166092
6997,2,1,0.0258720340207219,11.4247787421785,8.1683600263055,27.9421447494005,3.76554996093782
6998,0,0,13.3380550607563,12.9940089789716,23.3095899349649,26.2764016839093,3.04604873548655
6999,2,0,11.3964917040886,10.0729338330665,21.3895469863099,26.1018438251182,1.45129604666453
7000,1,0,5.58984298724681,15.0255192101761,28.8557237252134,24.5072461873522,-0.738146829119457
7001,2,1,34.5456828160172,15.4068181082652,11.2368376626798,24.6897400036892,2.33813252198739
7002,0,0,17.4073009731157,18.615628373688,32.6322672234306,26.2840787394836,2.61232968001158
7003,2,1,3.18647457752377,8.76574180002506,10.6668197931475,22.7766710437282,3.69103609407499
7004,1,0,3.89626945621082,11.5484701148651,20.9188756440276,32.7844265612795,1.25178181020414
7005,1,0,18.0600708528402,16.5665862010848,27.52421746098,19.5815704107293,-2.38903136242178
7006,2,0,0.107852513901889,10.562525667484,21.5430669794046,22.9294000282132,2.8579083729951
7007,2,1,4.28339101316411,15.8797940010197,10.8841679969809,27.4499517959274,2.3756960221064
7008,1,0,27.2862360800121,14.1499892782226,28.1922924455121,23.3882549077675,-2.14118391750022
7009,0,0,1.50180200142521,15.3604484878765,27.4111120356854,39.1066718232615,3.97486211042785
7010,1,0,11.0582108046384,14.5393906346182,27.2652130578955,19.5201111000875,-2.32521124673876
7011,2,1,18.2224801380567,14.9056459627089,9.67913052898806,31.1906688991918,2.53470364372193
7012,0,0,0.595381646816431,12.1634529871945,24.7269000794928,27.410124906982,2.98234112693668
7013,2,0,10.8129661526055,14.0272279888747,25.7008811586289,37.4386847428704,5.33697060174529
7014,2,1,1.59039682243019,15.1524930812486,11.6473966515158,25.3838961840234,3.11021636861202
7015,2,1,0.318025074535553,13.164005062899,10.3012101798413,25.1873121016297,3.63936648475319
7016,2,0,1.04974314104766,8.81340970918234,17.9033148158571,29.6702018000376,2.04178976867589
7017,0,0,7.17963716904533,8.24274534395751,17.3473692063853,32.1115413728017,5.49812872068107
7018,2,0,1.25176405068487,16.7514225758685,31.006334924609,25.0073618625116,3.5301604146371
7019,0,1,22.6244140962575,15.0198374297771,10.8312508848039,26.9956591230145,2.95546782784631
7020,1,0,5.87443906348199,9.83507406748619,19.9850621419356,inf,-1.20155708268824
7021,0,0,9.08552976283145,12.3993129414877,22.9515763591558,30.3451468722841,2.83106705655168
7022,2,1,2.48692871704758,12.2523044990184,7.29609633051375,25.3994823215353,3.34465581654941
7023,0,0,27.0350625167105,12.9116197112521,24.390315436182,27.5557684149701,4.12087447736145
7024,1,0,10.4271103996308,17.3050204571379,30.5864073817331,27.10144392752,-0.55500728887987
7025,2,0,0.401494125835598,14.3630674723516,27.0963923514165,25.534235568317,2.94702996554592
7026,1,0,17.7483120612338,11.9091691003103,21.5634914062719,24.6990773871892,-0.73693387302763
7027,2,0,7.83319212454272,7.023694684871,16.7563440777923,23.1223786046073,2.9271490825588
7028,1,0,4.38252876512706,19.3048028885296,33.014952769019,30.0205315676903,-0.127062664841931
7029,2,1,4.07334666699171,17.7142044110519,11.6909355332687,26.7831967173828,2.72864781828528
7030,2,1,23.594212027869,18.4458242130659,9.06451456017728,25.5171108705866,2.21726369791717
7031,0,0,3.73400923330337,16.0206799733385,31.0580974116669,24.2745302664354,1.15042649541316
7032,0,1,7.44514283469674,16.316585564998,10.1490113453494,26.0288929898888,1.9705564465769
7033,2,0,2.73923202883452,12.382318593908,21.8014087516454,23.9790344240078,1.71086858047074
7034,2,0,0.572934816591442,14.2547570349536,26.7770609187771,25.8965023530474,4.59481108935642
7035,1,0,1.03518416639417,14.6943212147071,27.7812138646755,21.1780326817717,-2.44558750220218
7036,1,0,43.3832620864951,13.4700553191179,26.2506316638444,22.4115708383722,-0.142998450837423
7037,1,0,25.6201261828158,14.81260887766,28.145815599462,29.4829074287411,0.604580861581632
7038,0,0,3.65583325736225,11.6258718232652,22.4109741059377,28.1436209397966,2.07006330371789
7039,1,0,7.41981888484677,11.1637388345054,22.550794964217,21.7131512220406,-0.777999985749406
7040,2,0,9.93738166014564,17.7402337852291,31.5972548284188,24.0421781814434,1.85411582407615
7041,0,0,7.84171326359857,11.7317628504362,23.8508495414159,41.6191673248243,5.46568493476739
7042,1,1,24.7685937757108,13.8486335669285,7.27610392890047,25.1082005289073,-0.88351589080445
7043,0,1,1.83727961499244,13.9702405354474,8.54045577453928,25.0973701518244,2.67959253793093
7044,1,0,36.9751738549626,12.6064827076844,23.7163780681202,21.348188762801,-1.9846319504323
7045,2,0,6.06037026736885,11.6756992906294,22.305382684918,35.9985640701903,3.36287225690062
7046,2,0,14.2093836791738,12.6132589839137,22.2957542469351,21.3026091332052,1.09330042515597
7047,2,0,1.46957735492541,16.7589075902099,30.0399021568428,34.7459283080445,5.72127982651525
7048,2,1,20.995770114145,12.9772420078034,8.62666003235269,35.0849914475512,3.99647857582154
7049,0,1,19.6393705337288,13.500351464128,9.24517968410442,31.223025906156,3.62447687944346
7050,1,1,4.21358068473637,17.6820363153809,10.1585510386139,38.6248898635468,1.93191205262971
7051,1,0,5.83434658125043,12.7996727722863,22.9681321569983,30.1845494382874,1.95906822929985
7052,1,0,0.898452803528385,17.485678903369,32.3150909404009,22.7996475112075,-1.06014273842009
7053,0,0,9.32643476998216,17.0974368436583,31.2800462736499,28.7716474583824,2.6568667478232
7054,1,0,30.4897543188882,13.938516635836,24.5336424423839,21.2274102334357,-1.51029795005811
7055,0,0,0.13213265221566,14.9977432723683,27.238040293815,22.6850409240803,2.55435993981697
7056,1,0,0.623631645762771,16.7708690232651,28.7800101130971,23.238132988931,-0.660366682665226
7057,1,1,5.34341750200838,13.0147124648959,9.53253951873923,21.8035972839686,0.406736351272976
7058,2,1,19.1402193709257,14.4475423987552,9.70138907411586,18.8197653899907,1.17608561414763
7059,1,0,39.1965663970864,16.4214646015577,29.4350673700823,19.2354328625861,-2.11355846726965
7060,0,0,1.27814495715427,17.5252996329015,30.8299941586382,23.500507011356,-0.40711274292569
7061,0,0,3.60456253867596,14.1983180330977,28.5983995975,26.4697850522998,2.85486641298742
7062,2,0,1.08402793761343,17.5400920051701,32.7056336331424,24.6200005485531,2.52857078550252
7063,1,1,8.63444316158903,15.9958301725318,11.4979163963341,22.5424071910364,-0.713021913886521
7064,2,0,2.90560662280768,17.2173950007576,32.3187698114739,25.9446338859723,3.2249834142128
7065,2,0,5.44471320079857,11.8012678662099,23.9820000241911,27.6785203900179,2.37227547594258
7066,0,0,1.55989685839735,11.9161223434672,23.2498146222877,34.8510241181276,5.88249544981683
7067,0,0,5.73283832054585,19.3657083618232,34.2481334190635,29.4707565480644,0.193429673012959
7068,2,1,2.95787648297846,11.6838890605448,10.4040344101542,28.176584873486,3.97937468878272
7069,0,1,4.22924411017448,11.78314609149,11.2517871701781,29.864383908619,4.07640902736287
7070,0,1,5.47329447232187,17.0135064231091,10.209098149206,26.0418957388744,3.95518198127503
7071,1,1,24.5041875714872,11.6704649596177,10.0384238883749,22.3007356751408,-1.25778013092915
7072,2,1,5.7778118411079,14.1015156944144,10.2778888064269,28.915015899686,2.712334792169
7073,2,1,0.240339079128958,13.0586100365205,9.74890409883933,19.8843160370009,1.28169926929758
7074,2,0,4.4803251871319,15.7259799937214,27.9126119716129,32.5590899647216,4.05687840407924
7075,1,0,1.20397379503833,14.8202750479098,27.4031409220131,21.6985831712486,-1.33347557745114
7076,2,1,5.40118288248777,16.5227885422401,12.3073128447271,37.2649526025081,6.3559412630905
7077,2,0,5.49641230143607,15.6380401889588,29.0032645099525,25.0709663809663,3.25134171665229
7078,1,0,15.7905967170247,15.0612314388762,27.7624159875863,24.5970110528204,-0.779481894046661
7079,1,0,12.6508305869521,13.9835082425776,26.7685857324867,35.2501140550239,3.17076284435716
7080,2,0,7.81752846745039,8.96337145668024,17.9122189127483,22.158603660754,2.36966486391322
7081,1,1,9.51077441864976,14.8121867172112,10.9303916801263,21.8599645646535,-1.93084901903306
7082,1,0,3.7063601233858,13.4794644470326,24.1636309468574,25.1361752335445,-1.52242509600003
7083,1,1,6.64075715932995,11.0032206370135,10.0081715324722,40.617200802516,2.57167469246736
7084,1,0,2.12338860212876,11.1360622018311,20.7380836198724,23.9810375473054,0.304361081642618
7085,2,0,2.96702359803021,18.8467013557801,31.4742981519367,22.02472119529,2.50148541088848
7086,2,1,10.0823939401181,12.0017848479368,9.03012526803944,22.0747713122765,1.49269368851473
7087,0,0,0.359470462426543,15.0917436143905,28.8056318203385,31.0844113537005,3.16511663724858
7088,2,1,13.4765994172068,14.2803710447427,10.0908795226157,24.7178741606473,1.81117360294241
7089,1,0,8.99046814366559,10.7513111507168,21.5894741433125,21.3752881619605,-3.06552784248535
7090,2,0,0.586874717846513,19.2384246439566,33.5549388382495,31.6244941404145,2.70856175793354
7091,2,0,9.42984739276481,16.5985305992629,28.700928925154,38.425739931409,4.69751061799201
7092,1,1,6.93727626423252,15.8983991053482,10.8100491696269,20.806229654387,-1.69980232613126
7093,2,0,9.31531016672862,12.7495325547284,23.5199984837039,22.4103068678814,2.16923585979861
7094,0,1,5.44126133900136,11.3682362058697,8.54131817032769,25.5765576530024,1.43799785659158
7095,2,0,2.32628173194826,14.3749215738495,27.3428556709261,31.9510255517825,4.00135371854638
7096,1,0,0.499801535787643,13.2173968082589,26.0497788098668,47.626626472226,1.93997526387816
7097,0,1,2.24646474943666,11.3409754063354,9.10767631703984,23.4130178229922,2.39352952861846
7098,1,0,3.45338999759406,16.3515755537254,31.5540602419713,34.120547761044,0.764144011108645
7099,2,1,21.5309054309185,15.1839030394381,10.610062066474,26.8728236847667,3.42405196297913
7100,1,0,37.9465409125631,13.050194221962,24.3564895564026,28.9755898573469,1.90389521413121
7101,2,0,5.50085102207959,12.3075681302268,25.1872620446267,39.6311559031568,7.49801806820154
7102,2,0,1.33447855245322,14.8852671254071,25.834739514766,27.350915822323,3.28863208917581
7103,2,1,7.03077324802489,11.8174467556391,10.3908634349332,28.2751591833466,3.15951240215718
7104,0,1,4.52553407754749,9.9870357641793,7.73872235999784,24.3174841990882,1.28960024229035
7105,1,0,5.90079681947827,10.1557228823643,20.7534188009793,25.9220540184389,0.69313700006858
7106,0,1,13.8943650937619,12.982735930751,8.94527181778034,32.1841818446584,4.44179624687484
7107,0,1,17.896449099386,14.8857576602151,10.4041820692904,33.4601981955705,4.04293069522935
7108,1,0,8.57052727834359,12.4143636242438,22.6089569857387,20.7701498195157,-1.79968672363136
7109,1,0,8.7927625111847,15.9037410628935,30.0714830713418,26.1401944649198,-0.285275994016621
7110,0,1,11.6505290656806,18.3597606335416,12.3108068041554,19.8971437534152,2.55407359622877
7111,1,0,1.18019534740597,14.4072625468563,27.9687059312318,25.7622334254395,-1.12160226444352
7112,0,1,10.9083594615716,10.3359856532373,9.31824403147376,30.5039369360953,3.33802113601355
7113,1,1,15.3676171406152,13.7949511436844,9.33639616193468,27.7067925409384,-1.3269894054125
7114,2,0,0.671323747374117,14.0216683415509,26.3591155259813,30.6910674766253,3.92576498223491
7115,1,1,32.1549047512894,12.1681660909968,9.05061548358065,30.2188500289063,1.12458846962896
7116,1,1,9.42012184257519,16.220340858273,10.2969156124979,21.8537608002771,-0.0665805805381666
7117,1,0,3.11722085429423,13.6180810665621,24.8244538828298,25.2060997682354,-1.59117348481283
7118,2,0,4.65948874442683,11.7618232392181,20.9901914944153,27.0756999794785,1.73224413095169
7119,1,1,13.7969124219836,14.3523683727272,11.0450050301544,36.3369090708605,2.49297910504588
7120,1,0,12.8359311908008,13.7196424797801,25.2393382168425,28.8086756049423,1.78116540265356
7121,1,0,11.6488991952957,17.3985986299595,30.6130997577925,24.120198143438,-0.800923886349647
7122,2,1,1.84879124787965,11.3693954177875,10.3743753126502,29.7490954879571,5.05793422898611
7123,1,0,4.02231703755907,16.1957372848916,32.1499979612882,20.4892059701583,-0.306003184540389
7124,1,1,12.1838133777947,9.83434052202827,9.27011605151873,28.7119573393284,-0.927406342282187
7125,1,1,14.6702782056274,14.7260813098803,10.4672571172332,22.8977680989184,-1.24595584659083
7126,1,0,2.45144866872579,12.7207912178947,25.2152631335837,21.3939194209459,0.791616397488816
7127,1,0,1.89136774279177,12.5517800724287,22.9578625092178,26.0450981748796,0.315821883233015
7128,0,1,10.2950263393549,11.3408672998271,9.28201298390766,36.9900642591782,3.21544302776362
7129,2,0,36.2397836686528,16.4027157539319,30.7670787850085,24.837179809659,1.33794111117373
7130,1,1,8.37440884630096,11.2728163039855,10.9495809409963,27.7572160017649,-0.349856032626149
7131,0,0,6.52448423672467,17.5300011464753,30.4824979783815,25.6525087675344,2.63596522924377
7132,2,0,10.195435238582,11.9210879537008,24.0943949768111,26.5261796909395,1.40779024679634
7133,2,1,4.20513581484556,12.2478714384884,9.8311169260876,32.0858819338937,4.5543300630859
7134,1,0,27.6195637682889,14.0751877718895,26.2189054023204,31.1349243522164,-0.0834831092926325
